Indochina Cycle,12,"Many visitors to South East Asia spend much of their time rushing around clogged city streets—break free and see the region from a bicycle seat on this 12-day trip. You'll roll past the temples of stunning Angkor Wat, cruise around Phnom Penh and ride between the jungle, mangrove forests and beaches of Ream National Park. It's perfect for pedal pushers of all levels looking to explore less well-known regions at a leisurely pace. Consider this an introduction to the joys of South East Asia and cycling.","[""Cycling"", ""Active"", ""Standard"", ""3"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AVIC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/TAVSPN/TAVSPN_banner_vietnam_hanoi_temple.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Roam Cambodia (HCMC to Bangkok),10,"Marvel at the incredible Khmer ruins of Angkor Wat and the clear turquoise waters at Sihanoukville. This journey packages Cambodia’s treasures into ten well-paced days from Saigon to Bangkok. Brave Ho Chi Minh City’s jam-packed streets with other travellers your own age—you can be sure they’ll keep pace with you—or check out the more laid-back waterways of Vietnam’s Mekong Delta. With your accommodation and transportation arranged by our CEOs, you can concentrate on choosing the activities that interest you.","[""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVRC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/AVRC/AVRC_angkor_wat.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Roam Laos & Thailand,12,"Wander the tranquil monasteries of Luang Prabang and experience the French colonial influence while sipping coffee at a cafe. Take twelve days to uncover this laid back corner of South East Asia. While you're free to choose your own adventure, your accommodation and transportation are included and our expert CEOs will help you make the most of your time. Take a slow boat down the Mekong or admire the limestone karsts surrounding Vang Vieng from your pushbike.","[""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVRL.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/laos/AVRL/AVRL_banner_laos_golden_temple.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Laos & Thailand on a Shoestring,12,"Wander the tranquil monasteries of Luang Prabang and experience the French colonial influence while sipping coffee at a café. Take 12 days to uncover this laid-back corner of South East Asia. While you're free to choose your own adventure, your accommodation and transportation are included and our expert CEOs will help you make the most of your time. Take a slow boat down the Mekong or admire the limestone karsts surrounding Vang Vieng from your pushbike.","[""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AVRL.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/AVRL/AVRL-Thailand%20Market%20Food%20Chicken-Leo%20Tamburri%202010-IMGP0771%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Roam Vietnam,12,"From chaotic Saigon to charming Hoi An, the imperial capital of Hue, vibrant Hanoi and the stunning natural beauty of Halong Bay, this trip has something for everyone. Journey up the coast in this jam-packed introduction to the country's highlights and nightlife with other travellers your own age—so you can be sure to get down with others that’ll keep up. Our CEOs will take you to the highlights on a shoestring and then let you loose so you can really do what you want.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVRV.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVRV/AVRV_banner_vietnam_rice_field.jpg,"[[""VN"", ""Viet Nam""]]"
Vietnam on a Shoestring,12,"From chaotic Ho Chi Minh City to charming Hoi An, the imperial capital of Hue, vibrant Hanoi and the stunning natural beauty of Halong Bay, this trip has something for everyone. Journey up the coast in this jam-packed introduction to the country's highlights and nightlife with other travellers your own age—so you can be sure to get down with others that’ll keep up. Our CEOs will take you to the highlights on a shoestring and then let you loose so you can do what you really want.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Top Seller"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AVRV.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVRV/AVRV_banner_vietnam_rice_field.jpg,"[[""VN"", ""Viet Nam""]]"
Roam Vietnam & Cambodia,20,"Feel the pull of history at Angkor Wat and the vibrant pace of modern life in Hanoi—imagine 20 days of the best of Vietnam and Cambodia. With other travellers your own age, explore imperial Hoi An, the stunning natural beauty of Halong Bay, and the clear turquoise waters at Sihanoukville. Slide on those sandals—our CEOs will take you to the highlights on a shoestring and then let you loose so you can really do what you want.","[""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVVC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVVC/AVVC_temple.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Vietnam Family Adventure,12,"Gifted with a staggering abundance of flavourful food, fascinating culture, untouched nature, and disarmingly friendly people, Vietnam has more than earned its rep as one of the world’s most popular travel destinations. This fun-focused family trip packs as much of the good stuff into 12 days as humanly possible – including cruising Halong Bay, exploring the Imperial Citadel, museum visits, and even a boat trip to a floating market – yet still offers more than enough time to relax. Don’t forget to pack your smile; you’ll be needing it often here.","[""Wildlife/Nature"", ""Family"", ""Culture/History"", ""Family"", ""Upgraded"", ""2"", ""Top Seller"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AVVF.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVFA/AVFA_banner_vietnam_kids_window.jpg,"[[""VN"", ""Viet Nam""]]"
"Roam Vietnam, Laos & Thailand",22,"From the fast-paced nightlife of Bangkok to a slow boat along the Mekong, this trip brings you the best of South East Asia on a shoestring. You'll party along the beautiful bay of Vietnam’s Nha Trang in the company of like-minded travellers and channel the French vibe sipping coffee in riverside cafes in Laos. Explore golden temples or hunt down treasures in local markets—the choice is all yours. Best of all, your CEO will take the hassle out of planning, so you're free to soak up the spirit of this amazing region.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVVL.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/AVVL/AVVL_banner_vietnam_hoi_an_night_market_lanterns.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
"Vietnam, Laos & Thailand on a Shoestring",22,"From the fast-paced nightlife of Bangkok to a slow boat along the Mekong, this trip brings you the best of South East Asia on a shoestring. You'll party along the beautiful bay of Vietnam’s Nha Trang in the company of like-minded travellers and channel the French vibe sipping coffee in riverside cafés in Laos. Explore golden temples or hunt down treasures in local markets—the choice is all yours. Best of all, your CEO will take the hassle out of planning, so you're free to soak up the spirit of this amazing region.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Top Seller"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AVVL.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVVL/AVVL-Vietnam%20Mekong%20Boat%20Paddle%20Travellers%20Ricardo%20Brooke-Ruth%20Murphy%202012-IMG5194%20Processed%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Roam Vietnam (Hanoi to Saigon),12,"From vibrant Hanoi to charming Hoi An, the imperial capital of Hue, chaotic Saigon and the stunning natural beauty of Halong Bay, this trip has something for everyone. Journey along the coast of Vietnam in this jam-packed introduction to the country's highlights and nightlife with other travellers your own age—so you can be sure to get down with others that’ll keep up. Slide on those sandals—our CEOs will take you to the highlights on a shoestring and then let you loose so you can really do what you want.","[""Chill Out"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVVR.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVVR/AVVR_hoi-an.jpg,"[[""VN"", ""Viet Nam""]]"
Bolivia Discovery,11,"Climb to the top of South America for an out-of-this-world Bolivian experience—encounter awe-inspiring geography, cities rich in colonial history and indigenous culture. From La Paz, the highest capital city in the world, travel to the crest of the Andes and the middle of nowhere for three days of incredible off-road exploration of the Salar de Uyuni and surrounding desert altiplano. Take the road less travelled and meet locals for an immersive cultural experience that few travellers get to know. If you are looking for an authentic experience away from the tourist track, Bolivia is the perfect place for genuine adventure.","[""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",La Paz,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/BBD.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/south-america/bolivia/BBD/BBD_banner_bolivia_uyuni_salt_walk.jpg,"[[""BO"", ""Bolivia""]]"
Belize & Tikal Adventure,15,"Follow in the footsteps of Mayan warriors to lost cities cloaked in jungle mists. This adventure offers an intriguing mix of ruins, beaches, wildlife and the rich cultures of Belize and Guatemala. A perfect blend of activity and relaxation—spend three days canoeing deep in the jungle and snorkelling the crystal-clear turquoise-blue waters before easing into the laidback Belizean lifestyle while sipping on a rum cocktail. As pioneers of canoeing in the region, we are pleased to offer this classic trip—one you won’t find anywhere else.","[""Kayak/Canoe"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",Belize City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/BHH.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/central-america/belize/BHH/BHH_banner_belize_snorkelling_coral_fish.jpg,"[[""GT"", ""Guatemala""], [""BZ"", ""Belize""]]"
Inca Empire,15,"From the bustling market-filled streets of La Paz to Incan culture high in the Andes, this two-week adventure provides a panoramic view of Peru and a glimpse of Bolivia. Embrace cultures past and present in Cusco and La Paz and interact with locals from the region’s communities for an immersive experience that few rarely get to know. Conquer the Inca Trail, one of the world’s best known and challenging hikes, and experience the stunning views of majestic Machu Picchu. As the region’s largest operator, we run our own treks, which ensures the fair treatment of our porters, quality food, service and equipment.","[""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""4"", ""Small Group""]",La Paz,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/BILM.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/south-america/peru/BILM/BILM_banner_peru_people_woman_with_hat.jpg,"[[""PE"", ""Peru""], [""BO"", ""Bolivia""]]"
Inca Heartland & Amazon,21,"From the archeological and cultural treasures of the Andean highlands to the Nazca Lines, this three-week adventure explores the heartland of the Incan Empire and Peru’s Amazonian lowlands. Scan the canopy for wildlife from the comfort of our intimate and exclusive 'G Tambopata Ecolodge’, embrace culture past and present in Cusco, sail Lake Titicaca and trek to the stunning ruins of Machu Picchu. As the region’s largest operator, we run our own treks, which ensures quality food and equipment. And, with the services of a CEO and your accommodation and transport taken care of, you can focus on exploring the region’s treasures for an immersive experience that few rarely get to know!","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""4"", ""Small Group""]",La Paz,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/BJLM.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/south-america/peru/BJLM/BJLM_banner_peru_people_cusco_woman_textile.jpg,"[[""PE"", ""Peru""], [""BO"", ""Bolivia""]]"
